'TIME'	'LOWER- 64cm'	'LOWER- 50cm'	'LOWER- 30cm'	'LOWER-10cm'	'MIDDLE- 64cm'	'MIDDLE- 50cm'	'MIDDLE- 30cm'	'MIDDLE-10cm'	'UPPER- 64cm'	'UPPER- 50cm'	'UPPER- 30cm'	'UPPER- 10cm'	'adjusted time'			
350	-1.6474	0.7342	-0.3549	-3.4264	24.5577	12.5329	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2778.5		12/30/1899	350
351	-1.6474	0.7342	-0.3549	-2.8595	24.5577	12.5329	0.9448	1.2945	33.055	17.7814	0.1927	-2.3863	2778.55		12/30/1899	351
352	-1.0899	1.3281	-0.3549	-3.4264	24.5577	11.9747	0.9448	-0.4028	33.055	17.7814	0.1927	-1.2713	2778.6		12/30/1899	352
353	-1.0899	1.3281	-0.3549	-3.4264	24.5577	12.5329	1.5065	0.163	33.6277	17.7814	0.7549	-1.8288	2778.65		12/30/1899	353
354	-1.6474	1.3281	-0.3549	-3.4264	24.5577	12.5329	0.9448	-1.5344	33.6277	17.7814	0.1927	-2.3863	2778.7		12/30/1899	354
355	-1.0899	1.3281	-0.3549	-3.4264	24.5577	12.5329	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2778.75		12/30/1899	355
356	-1.0899	1.3281	-0.3549	-3.4264	24.5577	12.5329	0.9448	-0.4028	33.055	17.7814	0.1927	-1.8288	2778.8		12/30/1899	356
357	-1.0899	0.7342	-0.3549	-2.2926	24.5577	12.5329	0.9448	-0.4028	33.6277	17.7814	0.1927	-1.2713	2778.85		12/30/1899	357
358	-1.6474	1.3281	-0.3549	-3.4264	25.1207	12.5329	0.9448	-0.4028	33.6277	17.7814	0.1927	-1.8288	2778.9		12/30/1899	358
359	-1.0899	1.3281	-0.3549	-3.4264	24.5577	12.5329	0.9448	0.163	33.055	17.7814	0.7549	-1.8288	2778.95		12/30/1899	359
360	-1.0899	0.7342	-0.3549	-3.4264	24.5577	13.0911	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2779		12/30/1899	360
361	-1.0899	1.3281	-0.3549	-3.4264	25.1207	12.5329	0.9448	-0.4028	33.055	17.7814	0.7549	-1.8288	2779.05		12/30/1899	361
362	-1.0899	0.7342	-0.3549	-3.4264	25.1207	12.5329	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2779.1		12/30/1899	362
363	-1.0899	1.3281	-0.3549	-3.4264	24.5577	13.0911	0.9448	0.163	33.6277	17.7814	0.1927	-1.2713	2779.15		12/30/1899	363
364	-1.0899	1.3281	-0.3549	-3.4264	24.5577	12.5329	0.9448	0.163	31.9097	17.7814	0.1927	-1.8288	2779.2		12/30/1899	364
365	-1.0899	0.7342	-0.3549	-3.4264	24.5577	13.0911	0.9448	0.163	33.6277	17.7814	0.7549	-1.8288	2779.25		12/30/1899	365
366	-1.0899	1.3281	-0.3549	-3.4264	25.1207	13.0911	0.9448	-0.4028	33.6277	17.7814	0.1927	-1.2713	2779.3		12/30/1899	366
367	0.0251	1.3281	-0.3549	-3.4264	25.1207	12.5329	0.9448	0.163	34.773	17.7814	0.1927	-1.8288	2779.35		12/30/1899	367
368	-1.0899	0.7342	-0.3549	-3.4264	25.1207	12.5329	0.9448	0.163	33.055	17.7814	0.1927	-1.8288	2779.4		12/30/1899	368
369	-1.6474	0.7342	-0.3549	-3.4264	25.1207	12.5329	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2779.45		12/30/1899	369
370	-1.6474	0.7342	-0.3549	-3.4264	25.6838	12.5329	0.9448	0.163	33.6277	17.2138	0.1927	-1.8288	2779.5		12/30/1899	370
371	-1.0899	0.7342	-0.3549	-3.4264	25.1207	12.5329	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2779.55		12/30/1899	371
372	-1.6474	1.3281	-0.3549	-3.4264	25.1207	12.5329	0.9448	0.163	33.6277	17.7814	0.7549	-1.8288	2779.6		12/30/1899	372
373	-1.0899	1.3281	-0.3549	-3.4264	25.1207	13.0911	1.5065	0.163	33.6277	17.7814	0.1927	-1.8288	2779.65		12/30/1899	373
374	-1.6474	1.3281	-0.3549	-3.4264	25.1207	13.0911	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2779.7		12/30/1899	374
375	-1.6474	1.3281	-0.3549	-3.4264	25.1207	13.0911	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2779.75		12/30/1899	375
376	-1.0899	0.7342	-0.3549	-3.4264	25.1207	13.0911	0.9448	0.163	33.6277	17.7814	0.1927	-1.2713	2779.8		12/30/1899	376
377	-1.0899	0.7342	-0.3549	-3.4264	25.6838	13.0911	0.9448	-0.4028	34.2003	17.7814	0.1927	-0.7138	2779.85		12/30/1899	377
378	-1.0899	1.3281	-0.3549	-3.4264	25.6838	13.0911	0.9448	0.163	33.6277	17.7814	0.1927	-1.8288	2779.9		12/30/1899	378
379	-1.0899	1.3281	-0.3549	-3.4264	25.6838	13.0911	0.9448	0.163	34.2003	17.7814	0.1927	-1.8288	2779.95		12/30/1899	379
380	-1.0899	1.3281	-0.3549	-2.8595	25.6838	13.0911	0.9448	-3.2317	33.6277	18.349	0.1927	-2.3863	2780		12/30/1899	380
381	-1.0899	0.7342	-0.3549	-3.4264	25.6838	13.0911	1.5065	0.163	33.6277	17.7814	0.7549	-1.8288	2780.05		12/30/1899	381
382	-1.0899	1.3281	-0.3549	-3.4264	25.6838	13.0911	0.9448	-0.4028	33.6277	17.7814	0.1927	-1.8288	2780.1		12/30/1899	382
383	-1.0899	1.3281	-0.3549	-3.4264	26.2468	13.0911	0.9448	0.7288	34.2003	17.7814	0.1927	-1.8288	2780.15		12/30/1899	383
384	-1.6474	1.3281	0.7765	-3.4264	26.2468	13.0911	-0.7403	-0.4028	34.2003	17.7814	-0.3695	-1.8288	2780.2		12/30/1899	384
385	-1.0899	1.3281	-0.3549	-3.4264	26.2468	13.0911	0.9448	0.163	34.2003	17.7814	0.1927	-1.8288	2780.25		12/30/1899	385
386	-1.0899	1.3281	-0.3549	-3.4264	26.2468	13.0911	0.9448	0.163	34.2003	17.7814	0.1927	-1.2713	2780.3		12/30/1899	386
387	-1.0899	1.3281	0.2108	-3.4264	26.8098	13.6494	0.9448	0.163	34.2003	17.7814	0.1927	-1.8288	2780.35		12/30/1899	387
388	-1.0899	1.3281	-0.3549	-3.4264	26.8098	13.0911	0.9448	0.163	34.2003	16.6462	0.7549	-1.2713	2780.4		12/30/1899	388
389	-1.0899	1.3281	-0.3549	-3.4264	27.3729	13.6494	0.9448	0.163	34.2003	17.7814	0.1927	-1.2713	2780.45		12/30/1899	389
390	-1.0899	1.3281	-0.3549	-3.4264	27.3729	13.6494	1.5065	-0.4028	33.6277	17.7814	0.1927	-1.2713	2780.5		12/30/1899	390
391	-1.0899	1.3281	-0.3549	-3.4264	27.3729	13.6494	0.9448	0.163	34.2003	18.9167	0.1927	-1.8288	2780.55		12/30/1899	391
392	-1.0899	0.7342	-0.3549	-3.4264	27.9359	13.6494	0.9448	-0.4028	34.2003	17.7814	0.1927	-1.8288	2780.6		12/30/1899	392
393	-1.0899	1.3281	0.2108	-3.4264	27.9359	14.2076	1.5065	0.163	34.2003	17.7814	0.1927	-1.2713	2780.65		12/30/1899	393
394	-1.6474	1.3281	0.2108	-3.4264	27.9359	14.7658	0.9448	-0.4028	34.2003	17.7814	0.1927	-1.8288	2780.7		12/30/1899	394
395	-1.0899	1.3281	-0.3549	-3.4264	28.499	14.2076	1.5065	0.163	34.2003	17.7814	0.7549	-1.8288	2780.75		12/30/1899	395
396	-0.5324	1.922	0.2108	-3.4264	29.062	14.2076	1.5065	0.163	34.773	17.7814	0.1927	-1.8288	2780.8		12/30/1899	396
397	-0.5324	1.922	-0.3549	-3.4264	29.625	13.6494	0.9448	0.7288	34.773	18.349	0.1927	-1.2713	2780.85		12/30/1899	397
398	-0.5324	1.922	0.2108	-3.4264	29.625	14.7658	0.9448	0.163	35.9183	17.7814	0.7549	-1.8288	2780.9		12/30/1899	398
399	0.0251	2.5158	0.2108	-2.8595	30.7511	14.7658	0.9448	0.163	34.773	17.7814	0.1927	-1.8288	2780.95		12/30/1899	399
400	0.5826	3.1097	0.7765	-2.8595	32.4402	15.324	0.9448	0.163	35.3457	17.7814	0.1927	-1.8288	2781		12/30/1899	400
401	1.6976	4.2975	1.3422	-2.8595	34.1294	15.324	0.9448	-0.4028	34.773	17.7814	0.1927	-1.8288	2781.05		12/30/1899	401
402	2.2551	5.4852	1.908	-2.8595	35.2554	15.8822	1.5065	-0.4028	35.3457	17.7814	0.1927	-1.8288	2781.1		12/30/1899	402
403	3.9277	6.673	3.6052	-2.2926	36.3815	16.4405	2.0683	-0.4028	35.9183	17.7814	-0.9318	-1.8288	2781.15		12/30/1899	403
404	5.0427	8.4546	4.1709	-2.2926	38.6337	16.9987	1.5065	0.163	35.9183	17.7814	0.1927	-1.8288	2781.2		12/30/1899	404
405	6.7152	10.2362	5.3023	-2.2926	40.3228	18.6733	2.0683	0.163	35.9183	17.7814	0.7549	-1.2713	2781.25		12/30/1899	405
406	8.9452	12.6117	6.9995	-2.2926	43.138	19.7898	1.5065	0.163	36.491	17.7814	1.3172	-1.2713	2781.3		12/30/1899	406
407	10.0603	14.9872	7.5652	-1.7258	46.5163	19.7898	3.7534	0.163	38.209	18.349	1.8794	-1.8288	2781.35		12/30/1899	407
408	11.7328	17.3627	8.131	-1.7258	49.8945	21.4644	4.3151	0.163	39.9269	17.7814	1.8794	-1.8288	2781.4		12/30/1899	408
409	13.9628	18.5505	8.131	-1.7258	53.2727	22.5809	5.4385	0.163	41.0723	17.7814	2.4417	-1.8288	2781.45		12/30/1899	409
410	15.6354	20.926	8.131	-1.7258	54.3988	23.6973	8.8087	0.7288	42.2176	18.349	3.0039	-1.2713	2781.5		12/30/1899	410
411	16.7504	20.3321	8.6967	-1.7258	54.9619	27.0466	11.6173	0.7288	44.5082	17.7814	3.5661	-1.8288	2781.55		12/30/1899	411
412	17.8654	21.5199	9.2624	-1.1589	48.2054	29.8377	14.9875	0.7288	45.0809	18.349	4.1284	-1.8288	2781.6		12/30/1899	412
413	18.4229	22.7076	8.6967	-1.1589	47.6423	33.187	18.3578	0.7288	46.2262	18.9167	5.2529	-1.8288	2781.65		12/30/1899	413
414	19.5379	22.7076	8.6967	-1.1589	50.4575	35.4199	21.1663	0.7288	49.0895	20.0519	5.8151	-1.2713	2781.7		12/30/1899	414
415	19.5379	23.3015	8.131	-1.7258	53.2727	37.0945	23.4131	0.7288	53.0982	21.1871	6.3773	-1.2713	2781.75		12/30/1899	415
416	21.2105	23.3015	7.5652	-1.7258	53.8358	39.3274	23.9748	1.2945	52.5255	21.7548	7.5018	-1.8288	2781.8		12/30/1899	416
417	21.768	24.4892	6.4338	-1.7258	53.8358	39.3274	24.5365	2.4261	51.3802	23.4576	8.0641	-1.8288	2781.85		12/30/1899	417
418	21.2105	18.5505	4.7366	-2.2926	56.0879	40.4439	24.5365	1.2945	51.9528	24.5929	8.6263	-1.8288	2781.9		12/30/1899	418
419	21.2105	7.2668	3.0394	-2.2926	60.0292	40.4439	24.5365	1.2945	51.9528	24.5929	9.1885	-1.8288	2781.95		12/30/1899	419
420	21.768	0.7342	2.4737	-2.2926	60.5923	43.2349	26.7834	1.2945	53.6708	25.7281	8.6263	-1.8288	2782		12/30/1899	420
421	21.768	9.0485	3.0394	-2.2926	57.7771	44.9096	26.7834	0.7288	57.1068	26.8633	9.7508	-1.2713	2782.05		12/30/1899	421
422	22.883	12.0178	3.0394	-2.2926	59.4662	47.1425	27.9068	1.2945	58.2521	29.7014	9.7508	-1.2713	2782.1		12/30/1899	422
423	23.4405	9.0485	2.4737	-2.2926	60.5923	49.3754	29.0302	0.7288	57.1068	31.4043	9.7508	-1.2713	2782.15		12/30/1899	423
424	23.998	14.3933	0.7765	-2.8595	54.3988	52.7247	29.0302	0.7288	59.3974	32.5395	11.4375	-1.8288	2782.2		12/30/1899	424
425	25.113	26.2709	0.7765	-1.7258	36.3815	53.2829	30.1536	0.7288	57.6795	34.81	13.1242	-1.8288	2782.25		12/30/1899	425
426	26.2281	31.0219	4.1709	-2.8595	21.7425	54.9575	30.1536	0.7288	58.2521	35.3776	14.2487	-1.8288	2782.3		12/30/1899	426
427	27.3431	32.2096	5.8681	-3.4264	31.3142	54.9575	30.1536	0.7288	58.8248	34.81	16.4977	-1.8288	2782.35		12/30/1899	427
428	28.4581	37.5545	5.3023	-3.4264	57.214	58.3068	30.1536	0.163	55.9615	33.6748	17.6221	-1.8288	2782.4		12/30/1899	428
429	29.0156	40.5239	0.2108	-3.9932	74.1052	58.3068	30.1536	0.7288	52.5255	31.9719	18.1844	-1.2713	2782.45		12/30/1899	429
430	30.1306	41.1178	3.0394	-4.5601	81.4248	59.4233	30.7153	-0.4028	59.9701	31.9719	18.1844	-1.2713	2782.5		12/30/1899	430
431	30.1306	45.2749	-0.3549	-5.1269	79.1726	58.8651	29.5919	0.163	56.5341	33.1072	17.6221	-1.2713	2782.55		12/30/1899	431
432	30.6881	41.7116	-4.8807	-4.5601	79.7356	57.7486	28.4685	0.163	67.4147	34.2424	19.3089	-1.2713	2782.6		12/30/1899	432
433	30.6881	47.6504	-2.6178	-4.5601	81.4248	56.074	29.5919	-0.4028	61.6881	34.2424	20.9956	-1.2713	2782.65		12/30/1899	433
434	29.0156	44.681	-0.9207	-3.9932	82.5508	52.7247	30.1536	-0.4028	57.6795	35.3776	20.9956	-1.8288	2782.7		12/30/1899	434
435	30.6881	40.5239	-0.9207	-2.8595	79.7356	47.1425	23.9748	1.2945	55.9615	38.2157	18.1844	-0.1563	2782.75		12/30/1899	435
436	30.1306	36.9606	-0.3549	-2.2926	80.8617	42.6767	19.4812	-0.4028	57.1068	42.1891	21.5578	-1.2713	2782.8		12/30/1899	436
437	30.6881	36.9606	5.8681	-3.4264	77.4835	38.211	14.9875	0.163	60.5428	45.5948	19.8711	-1.2713	2782.85		12/30/1899	437
438	29.0156	36.3667	9.8281	-2.8595	73.5422	33.187	8.8087	-0.9686	58.2521	48.4329	18.7466	-2.3863	2782.9		12/30/1899	438
439	27.3431	28.0525	10.3939	-2.8595	69.6009	24.2555	-3.5488	0.163	55.3888	50.1358	18.7466	-1.2713	2782.95		12/30/1899	439
440	29.5731	23.8954	4.1709	-0.0252	49.3315	-5.3301	7.6853	-0.4028	50.2349	52.4062	18.1844	-1.8288	2783		12/30/1899	440
441	27.9006	19.7382	1.908	-2.8595	26.8098	0.2521	-0.7403	0.163	43.3629	52.4062	17.6221	-1.8288	2783.05		12/30/1899	441
442	30.1306	20.3321	5.3023	-2.2926	11.6078	-1.4225	-0.1786	0.163	51.3802	50.7034	16.4977	-1.8288	2783.1		12/30/1899	442
443	25.6705	13.7995	11.5253	-2.2926	0.3469	-2.539	-1.302	0.163	54.2435	48.4329	14.2487	-1.8288	2783.15		12/30/1899	443
444	27.3431	-11.1433	4.7366	-2.2926	-21.0486	0.8103	1.5065	0.163	54.8162	49.0005	8.0641	-1.8288	2783.2		12/30/1899	444
445	25.113	-4.0168	1.908	-2.2926	-1.3422	0.8103	0.3831	-0.4028	54.2435	44.4596	2.4417	-1.8288	2783.25		12/30/1899	445
446	25.113	-1.0474	3.6052	3.376	-0.7791	2.485	0.9448	-1.5344	39.3543	47.8653	-4.3052	-1.2713	2783.3		12/30/1899	446
447	23.998	-3.4229	6.9995	2.2422	-0.2161	0.8103	0.9448	-0.4028	31.9097	44.4596	-13.3011	-1.8288	2783.35		12/30/1899	447
448	24.5555	4.8913	30.76	1.6754	0.3469	0.8103	0.9448	-0.4028	29.0464	42.7567	-20.0479	-1.8288	2783.4		12/30/1899	448
449	23.4405	35.7729	36.9829	-1.1589	0.3469	-0.3061	0.9448	0.163	17.0205	40.4862	-27.357	-1.8288	2783.45		12/30/1899	449
450	22.883	27.4586	20.5769	-2.2926	0.3469	0.8103	0.9448	-0.4028	9.0032	38.7834	-30.7305	-1.8288	2783.5		12/30/1899	450
451	23.4405	28.0525	-2.6178	-1.7258	0.3469	1.3686	1.5065	-0.4028	7.2852	37.0805	-32.9794	-1.8288	2783.55		12/30/1899	451
452	22.3255	29.2402	-11.1037	-2.2926	0.3469	0.8103	1.5065	0.163	5.5672	33.6748	-26.7948	-1.8288	2783.6		12/30/1899	452
453	22.883	20.926	-6.5779	-1.1589	0.91	0.8103	0.9448	0.163	5.5672	29.1338	-25.1081	-1.2713	2783.65		12/30/1899	453
454	21.2105	27.4586	0.2108	-1.7258	-0.2161	0.8103	0.9448	-0.4028	4.9946	25.7281	-13.8633	-0.7138	2783.7		12/30/1899	454
455	20.653	29.8341	0.2108	-2.2926	0.3469	1.3686	0.9448	-0.4028	3.2766	26.8633	-2.0563	-1.2713	2783.75		12/30/1899	455
456	21.2105	24.4892	0.2108	-1.1589	0.3469	0.2521	0.9448	0.163	3.2766	26.8633	-2.0563	-1.8288	2783.8		12/30/1899	456
457	20.653	38.7422	-0.3549	-1.7258	0.3469	0.8103	0.9448	-0.9686	5.5672	19.4843	-2.0563	-1.8288	2783.85		12/30/1899	457
458	20.653	38.1484	-12.2352	-1.1589	-0.2161	1.3686	0.3831	-0.4028	7.2852	16.0786	-2.6185	-2.3863	2783.9		12/30/1899	458
459	19.5379	35.7729	-0.3549	-1.7258	-0.2161	0.8103	0.9448	-0.4028	2.7039	14.9433	-2.0563	-1.8288	2783.95		12/30/1899	459
460	20.0954	9.6423	-1.4864	-1.7258	-0.2161	0.8103	0.9448	-0.4028	-3.5953	-7.7615	-2.0563	-2.3863	2784		12/30/1899	460
461	18.9804	6.673	-0.3549	-1.7258	0.3469	0.8103	0.9448	0.163	0.4133	-14.0053	-1.494	-1.8288	2784.05		12/30/1899	461
462	18.9804	13.7995	0.2108	-1.7258	0.3469	0.8103	0.9448	-0.9686	6.1399	1.3204	-1.494	-1.8288	2784.1		12/30/1899	462
463	18.9804	5.4852	-0.3549	-1.7258	-0.2161	0.2521	0.9448	-0.4028	7.2852	1.8881	-1.494	-2.3863	2784.15		12/30/1899	463
464	19.5379	1.922	-0.9207	-1.7258	0.91	0.8103	0.9448	0.163	8.4306	1.8881	-1.494	-2.9437	2784.2		12/30/1899	464
465	18.9804	5.4852	-0.3549	-1.1589	0.3469	0.8103	0.3831	-0.9686	-9.8946	2.4557	-0.9318	-1.2713	2784.25		12/30/1899	465
466	18.4229	-1.0474	0.7765	-1.7258	0.3469	0.8103	0.3831	-0.4028	-3.0227	2.4557	-1.494	-1.8288	2784.3		12/30/1899	466
467	17.3079	-50.933	-0.9207	-1.7258	0.3469	0.8103	0.9448	-0.4028	0.4133	2.4557	-1.494	-1.8288	2784.35		12/30/1899	467
468	18.9804	0.1403	-0.3549	-1.7258	0.3469	0.8103	0.9448	0.163	0.986	2.4557	-1.494	-1.8288	2784.4		12/30/1899	468
469	17.3079	1.3281	0.7765	-1.7258	0.3469	0.8103	0.3831	0.163	2.1313	2.4557	-2.0563	-1.8288	2784.45		12/30/1899	469
470	17.8654	1.3281	-0.3549	-1.7258	0.3469	0.8103	0.9448	-0.4028	0.4133	1.8881	-1.494	-1.8288	2784.5		12/30/1899	470
471	18.4229	1.3281	-0.3549	-1.7258	0.3469	0.8103	0.9448	0.163	0.986	1.3204	-1.494	-1.8288	2784.55		12/30/1899	471
472	17.3079	0.7342	0.2108	-1.7258	-0.2161	0.8103	0.9448	0.163	0.986	1.8881	-1.494	-1.8288	2784.6		12/30/1899	472
473	17.3079	2.5158	-0.9207	-1.7258	0.3469	0.2521	0.9448	0.163	0.4133	2.4557	-0.9318	-1.8288	2784.65		12/30/1899	473
474	16.7504	1.922	-0.9207	-1.7258	0.3469	0.8103	0.9448	0.163	0.4133	1.8881	-2.0563	-1.8288	2784.7		12/30/1899	474
475	16.7504	0.7342	-0.3549	-1.7258	0.3469	0.8103	0.9448	-0.4028	0.986	1.8881	-1.494	-1.2713	2784.75		12/30/1899	475
476	16.7504	0.7342	0.2108	-1.7258	0.3469	0.8103	0.9448	0.163	0.4133	1.8881	-0.9318	-1.8288	2784.8		12/30/1899	476
477	15.0779	1.3281	0.2108	-1.7258	-0.2161	0.8103	0.9448	-0.4028	-0.1594	1.8881	-1.494	-1.8288	2784.85		12/30/1899	477
478	17.3079	0.7342	-0.3549	-1.1589	0.3469	0.8103	0.9448	0.163	0.986	2.4557	-1.494	-1.8288	2784.9		12/30/1899	478
479	16.1929	0.7342	-0.3549	-1.7258	0.3469	0.8103	0.9448	-0.4028	0.4133	1.8881	-0.9318	-1.8288	2784.95		12/30/1899	479
480	16.1929	0.7342	-0.3549	-1.7258	0.3469	2.485	0.9448	-0.4028	0.4133	0.7528	-1.494	-1.2713	2785		12/30/1899	480
481	16.1929	0.7342	-0.3549	-1.7258	0.3469	0.8103	0.9448	0.163	0.4133	1.8881	-1.494	-1.8288	2785.05		12/30/1899	481
482	15.6354	0.7342	-0.3549	-1.1589	0.3469	0.8103	0.9448	0.163	0.4133	2.4557	-1.494	-1.8288	2785.1		12/30/1899	482
483	15.6354	1.3281	-0.3549	-1.1589	0.3469	0.8103	0.3831	-0.4028	0.4133	1.8881	-1.494	-1.8288	2785.15		12/30/1899	483
484	16.1929	0.7342	-0.3549	-1.7258	-0.7791	0.8103	0.9448	-0.4028	2.7039	1.8881	-1.494	-1.8288	2785.2		12/30/1899	484
485	15.6354	0.7342	-0.9207	-1.1589	0.3469	0.8103	0.9448	-0.4028	0.4133	1.8881	-1.494	-1.8288	2785.25		12/30/1899	485
486	15.6354	0.7342	-0.3549	-1.7258	0.3469	0.8103	0.9448	0.163	0.986	2.4557	-1.494	-1.8288	2785.3		12/30/1899	486
487	16.1929	1.3281	-0.3549	-1.7258	-0.2161	0.8103	0.9448	0.163	0.986	1.8881	-1.494	-1.8288	2785.35		12/30/1899	487
488	15.0779	0.7342	-0.9207	-1.1589	0.3469	0.8103	0.9448	0.163	0.4133	1.8881	-1.494	-2.3863	2785.4		12/30/1899	488
489	15.0779	0.7342	-0.3549	-1.7258	0.3469	0.8103	0.3831	0.163	0.986	1.8881	-1.494	-1.8288	2785.45		12/30/1899	489
490	14.5203	1.3281	-0.3549	-1.7258	0.3469	0.8103	0.9448	0.163	0.986	2.4557	-1.494	-1.8288	2785.5		12/30/1899	490
491	15.0779	0.7342	-0.3549	-1.1589	0.3469	0.8103	0.9448	1.2945	0.4133	1.8881	-1.494	-0.7138	2785.55		12/30/1899	491
