Experiment subset: sand-gravel (SG) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.				


Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. ""SD"" denotes the 						
standard deviation from the mean. 						
						
t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
2.92	8.53928E-06	0.000184784	0.000141449	0.005356962	-0.007577214	0.021824956
2.93	9.35374E-05	0.000203966	-0.003394619	0.003455857	-0.00029019	0.024526158
2.94	8.6485E-06	0.000296873	-0.001278415	0.008286381	-0.010086083	0.020934554
2.95	-1.12092E-05	0.000172663	0.000750083	0.004710061	-0.005275866	0.024024772
2.96	-0.000134781	0.000214515	0.002605168	0.010019849	0.004942836	0.036175663
2.97	-5.32119E-05	0.000323789	-0.000183538	0.005380593	-0.006693218	0.02108653
2.98	-7.05318E-05	0.000323511	-0.001905128	0.008611441	-0.013862888	0.036239343
2.99	-5.78946E-05	0.000527346	-0.00078692	0.006897133	-0.006899161	0.015832455
3	1.68991E-05	0.000167334	-0.000954277	0.007977656	-0.006682003	0.012158047
3.01	1.42723E-05	0.000213091	0.004965306	0.008937224	-0.003172761	0.00747134
3.02	-2.08406E-05	0.000296686	0.005915894	0.009189685	0.00305174	0.00994029
3.03	6.48433E-05	0.000223882	0.004744455	0.008323371	-0.001222778	0.016037822
3.04	-1.14572E-05	0.000139536	-0.001032291	0.008103058	-0.009110312	0.018918482
3.05	-4.81127E-05	0.000303862	-0.000706544	0.006331088	-0.013741459	0.026402295
3.06	-6.57475E-05	0.000241247	0.000791058	0.006201265	-0.019241181	0.043608608
3.07	-4.77866E-05	0.000219317	0.002216036	0.004103248	-0.010991682	0.024337003
3.08	-0.000101114	0.000171632	-0.000489753	0.003925029	-0.015084044	0.033715377
3.09	3.67538E-05	0.000391681	-0.002505092	0.008705369	-0.008734592	0.019585046
3.1	-0.000147076	0.000209244	0.000868156	0.004346157	-0.009603308	0.013648303
3.11	-0.000168625	0.000195438	0.002411758	0.005247121	0.012010898	0.042685363
3.12	-1.65655E-05	0.000163788	0.001542171	0.005977873	-0.007493022	0.023941425
3.13	-9.68179E-05	0.00032178	0.000881953	0.006940037	-0.010171286	0.028399129
3.14	-5.90405E-05	0.000199109	0.006026701	0.012532279	-0.018875518	0.029174128
3.15	0.000103331	0.000418655	0.001628623	0.010667672	-0.001977335	0.008851114
3.16	-4.53912E-05	0.000159246	0.004874046	0.012198374	-0.003154247	0.01259849
3.17	-0.000100063	0.000203024	0.005804484	0.009666944	-0.000454992	0.016077488
3.18	-0.00010932	0.000229332	0.004953238	0.012363576	-0.007505312	0.018863696
3.19	-4.31629E-05	0.000184556	0.00260211	0.006087511	-0.011345216	0.017725297
3.2	4.79387E-05	0.000511581	0.00101283	0.006041891	-0.012286414	0.009236708
3.21	-3.40372E-05	0.000262819	0.002060221	0.005093059	-0.023135216	0.039245552
3.22	0.00030102	0.000638254	0.001401167	0.005632251	-0.009974811	0.032979757
3.23	3.15152E-05	0.000343838	0.004706378	0.005566051	-0.009551777	0.012019168
3.24	3.04044E-05	0.000218927	-0.001353851	0.006017171	-0.003156628	0.01031401
3.25	6.62288E-05	0.00019686	-0.000279462	0.007752911	-0.000264505	0.017910578
3.26	-1.92401E-05	0.000219658	0.000254895	0.007812791	-0.006317059	0.009984198
3.27	-2.08102E-05	0.000200282	0.000315896	0.008479933	-0.007376978	0.009910614
3.28	-5.20883E-05	0.000244637	-0.00105754	0.005776844	-0.014215572	0.02281471
3.29	-5.25334E-05	0.000185422	-0.000397083	0.006724488	-0.010667197	0.01853375
3.3	5.24413E-05	0.000207378	0.00644842	0.012399942	-0.004518396	0.017288758
3.31	-5.47192E-05	0.000239456	0.001386899	0.006703925	0.014222416	0.054727069
3.32	-5.58951E-05	0.00025401	0.003455781	0.005499138	-0.010844316	0.013207245
3.33	9.38409E-05	0.000424791	0.001761392	0.005014699	-0.001750463	0.027325913
3.34	1.27888E-06	0.000195334	0.001975893	0.006640607	-0.00839686	0.018078577
3.35	0.000141458	0.000315059	-0.000903951	0.005585888	-0.016635582	0.022139582
3.36	4.37974E-05	0.000166054	0.004410587	0.005535513	-0.005784332	0.020424841
3.37	-6.47092E-05	0.000142322	0.003206428	0.004130387	-0.003065676	0.017818403
3.38	-0.000182835	0.0002335	0.001707235	0.006979485	-0.012376545	0.015707293
3.39	-3.69435E-05	0.00033288	-0.001797366	0.00506943	-0.003009699	0.023902406
3.4	4.20369E-05	0.000454383	-0.007310526	0.023560649	-0.000832296	0.027996275
3.41	-8.99188E-05	0.000214184	-0.002392802	0.007091048	-0.007571452	0.016925014
3.42	4.80612E-06	0.000229045	-0.001063651	0.008347525	-0.02225661	0.03684677
3.43	-6.22254E-05	0.000277712	0.004031898	0.009974519	-0.009588556	0.016449627
3.44	6.3087E-05	0.000373814	-0.001126464	0.010885035	-0.025450925	0.033079262
3.45	-2.18936E-05	0.000260348	0.000490661	0.005035714	-0.012961457	0.025185146
3.46	-4.63608E-05	0.000298993	0.002434455	0.004608272	-0.006750435	0.023698917
3.47	-0.000120545	0.000277035	0.000221972	0.005090094	0.004613126	0.048062217
3.48	-0.000109533	0.000252199	0.004759011	0.013521124	-0.010117501	0.019279621
3.49	0.000823167	0.002333345	0.001308188	0.009818937	0.004266094	0.045343049
3.5	0.001248764	0.003813971	0.005619741	0.010959306	-0.015347983	0.033704034
3.51	0.00028043	0.001026709	0.00332136	0.004546882	-0.014289971	0.026032047
3.52	3.67278E-05	0.000481249	0.008020115	0.011907137	-0.007427474	0.019352349
3.53	0.000132632	0.000408149	0.00375163	0.009702733	-0.008763577	0.009706138
3.54	0.000690005	0.002142015	0.003372705	0.011389808	-0.009523699	0.018257383
3.55	0.000857074	0.002790337	0.002623169	0.009300335	7.77569E-05	0.006615746
3.56	0.006490138	0.019731841	0.027248051	0.067432901	0.00316766	0.008952158
3.57	0.007266707	0.021965416	-0.010129632	0.038791271	-0.003448555	0.012961905
3.58	0.007371959	0.022080598	0.025461731	0.067132616	0.003235898	0.015764022
3.59	0.00880575	0.02627864	-0.003393098	0.018177416	-0.00823607	0.026781402
3.6	0.009498089	0.028567467	0.032145189	0.078918625	-0.011737726	0.047662916
3.61	0.013225005	0.039591036	0.041488977	0.125644811	0.018483597	0.083980735
3.62	0.01891754	0.056786193	0.016956179	0.04309674	0.005525704	0.043215716
3.63	0.02285077	0.068678071	0.047872538	0.123366922	0.010184916	0.031426534
3.64	0.02668607	0.080446269	0.054531043	0.159878573	0.00822092	0.03186506
3.65	0.027711229	0.083213168	0.067335183	0.172074317	0.007861735	0.034831874
3.66	0.025754344	0.07527946	0.025781975	0.081394011	0.02043951	0.054127842
3.67	0.024889409	0.072541722	0.014963131	0.032917109	0.014794364	0.033009416
3.68	0.023844753	0.071463592	0.062885949	0.189031924	0.029849064	0.070672231
3.69	0.021800343	0.065505252	0.056376944	0.142227797	0.019021048	0.052161981
3.7	0.022255843	0.063638029	0.064088856	0.181560559	0.020479844	0.056603178
3.71	0.020589241	0.059743324	0.085842796	0.242474889	0.013289547	0.042377403
3.72	0.018323659	0.055879478	-0.002403334	0.018463589	0.011844768	0.062227005
3.73	0.017761809	0.052887611	0.047364182	0.100074842	0.007388802	0.068224641
3.74	0.020002593	0.052955125	0.018000814	0.041487391	0.010414868	0.082293197
3.75	0.023839778	0.052700414	0.015615556	0.038760166	0.02586525	0.073370393
3.76	0.023026998	0.050916235	0.016723922	0.080312294	0.023216414	0.070586284
3.77	0.021262478	0.051266239	-0.004471207	0.051549744	0.0424273	0.105219553
3.78	0.020472431	0.051722719	0.01421261	0.081376969	0.048359977	0.160321986
3.79	0.021501091	0.048530979	0.032304084	0.035962745	0.04609734	0.140958718
3.8	0.022169997	0.048297966	0.011999832	0.084536913	0.065056232	0.21498168
3.81	0.027470293	0.050004058	0.055696882	0.080490187	0.053092791	0.135206785
3.82	0.029999286	0.051547667	0.009918608	0.082664898	0.057185906	0.157318931
3.83	0.03271369	0.05694507	0.042758427	0.062850407	0.063091847	0.153340834
3.84	0.034943046	0.061433326	-0.029720483	0.153974773	0.053122279	0.142375773
3.85	0.039941227	0.063976258	0.161731787	0.355910163	0.08975847	0.229707159
3.86	0.048975125	0.068568985	-0.007901021	0.192334609	0.069328381	0.242918047
3.87	0.052414388	0.074003033	0.027454104	0.140672146	0.058230087	0.203428323
3.88	0.053735874	0.082187573	0.13476274	0.177604855	0.091081857	0.26406969
3.89	0.058649788	0.081972135	-0.023283128	0.178371727	0.079173919	0.234707257
3.9	0.063173467	0.085672857	0.206445598	0.384966115	0.082370954	0.262391793
3.91	0.064027086	0.085614037	-0.005041405	0.136315615	0.105164391	0.266347384
3.92	0.066528518	0.079810493	0.197171848	0.326917481	0.100415979	0.274477099
3.93	0.067979271	0.084229528	0.221540382	0.466409569	0.086418126	0.229761241
3.94	0.074569673	0.087672832	0.471794422	1.006650923	0.054532145	0.198091283
3.95	0.084579131	0.087197171	0.510455889	0.441717233	0.079677819	0.195482884
3.96	0.099911976	0.099754431	0.286225982	0.377539408	0.086394313	0.240908094
3.97	0.107497217	0.097690717	0.397762201	0.629246237	0.070322968	0.194609765
3.98	0.126066891	0.091739672	0.25788459	0.252120908	0.079473249	0.229128325
3.99	0.143821376	0.081796943	0.418708411	0.350954355	0.089904712	0.283751125
4	0.145936438	0.075813215	0.314165033	0.369827684	0.146498399	0.338572161
4.01	0.148107656	0.072376388	0.206597812	0.330627891	0.100826151	0.31540902
4.02	0.148471589	0.071578816	0.516169798	0.541883873	0.107863618	0.310076917
4.03	0.147905589	0.071767142	0.218505535	0.231232683	0.106048354	0.39516246
4.04	0.144493189	0.067631051	0.627813844	0.427553138	0.090001913	0.273114986
4.05	0.140260094	0.064433223	0.515108982	0.704128094	0.150425165	0.391257924
4.06	0.137547778	0.064275701	0.470596333	0.539269081	0.119161563	0.306118645
4.07	0.137132	0.063683	0.702398689	0.464342311	0.173958373	0.412677543
4.08	0.137298811	0.061003711	0.245989761	0.202161062	0.187864804	0.349425018
4.09	0.135988089	0.057965004	0.6071275	0.560526669	0.167497483	0.276310277
4.1	0.133095289	0.055842664	0.406975322	0.275482319	0.197226922	0.318190791
4.11	0.129084633	0.05325938	0.318231439	0.337420461	0.234714474	0.315727542
4.12	0.127385556	0.052677501	0.695939478	0.567755652	0.270449492	0.290971827
4.13	0.127646833	0.05155397	0.1646171	0.36728369	0.353315959	0.414661487
4.14	0.125085133	0.05064675	0.462621233	0.432660758	0.337541104	0.382375818
4.15	0.120451933	0.049293939	0.463425758	0.407258783	0.352543006	0.375291206
4.16	0.117695833	0.047006689	0.217036311	0.353726506	0.392240994	0.392025979
4.17	0.116525122	0.046498647	0.390192944	0.18098611	0.355873759	0.380448159
4.18	0.123121778	0.048713121	0.367337444	0.280028392	0.359009777	0.364467054
4.19	0.123964167	0.048101629	0.382946222	0.223214794	0.400800566	0.390716858
4.2	0.124003589	0.047654244	0.510438267	0.278555085	0.492220262	0.505571432
4.21	0.1231803	0.047284851	0.392278878	0.382389131	0.456697188	0.415499709
4.22	0.123120667	0.04762491	0.4611588	0.216927127	0.461875272	0.397460404
4.23	0.125974233	0.04841084	0.332167889	0.3540266	0.470991605	0.459193577
4.24	0.127233889	0.0490673	0.315303456	0.194400006	0.513239853	0.489827606
4.25	0.126679089	0.049259152	0.319678333	0.135532765	0.591928633	0.545986202
4.26	0.127864956	0.049696017	0.4289663	0.469470363	0.570314547	0.498499659
4.27	0.129349944	0.050567993	0.461283144	0.322796197	0.665112729	0.57073021
4.28	0.128274233	0.050373934	0.511449611	0.524243633	0.58755915	0.49161739
4.29	0.128253167	0.050028876	0.381925689	0.241654077	0.639451481	0.523417892
4.3	0.131588511	0.051618269	0.430238244	0.2330483	0.664857131	0.558149468
4.31	0.131319778	0.051352134	0.441421156	0.303514395	0.660907381	0.546013203
4.32	0.130929078	0.051465075	0.513241144	0.261792687	0.656127939	0.52284169
4.33	0.130592189	0.050526712	0.471920656	0.281452786	0.603712547	0.52436268
4.34	0.128670278	0.049663526	0.555085033	0.280780859	0.662799726	0.527684362
4.35	0.134020578	0.05601945	0.522882589	0.421608725	0.66915163	0.530679464
4.36	0.142566	0.068362792	0.587958248	0.391002574	0.587854726	0.497119163
4.37	0.132439967	0.051563645	0.502719178	0.290597624	0.688362223	0.596855954
4.38	0.129141656	0.04925		0.555806144	0.350165338	0.626659836	0.518278999
4.39	0.128001733	0.049237399	0.561973433	0.364115537	0.697351384	0.603725245
4.4	0.126621522	0.048322569	0.633685744	0.480630337	0.68844469	0.629195118
4.41	0.126799822	0.047881049	0.619532	0.393131316	0.703564793	0.617434209
4.42	0.127494733	0.048178281	0.5198798	0.362142456	0.69233945	0.621654243
4.43	0.129238133	0.04933648	0.6834757	0.387835898	0.680705185	0.650713602
4.44	0.129433211	0.049586924	0.500600722	0.326986156	0.604598916	0.608264874
4.45	0.1289751	0.049467288	0.614915711	0.433402191	0.66933693	0.586008095
4.46	0.130545489	0.049623693	0.763283233	0.439474677	0.61084314	0.545978478
4.47	0.129095567	0.048205654	0.594667	0.428161743	0.592148958	0.526539225
4.48	0.129089111	0.046927528	0.788245778	0.490668279	0.707437263	0.594011777
4.49	0.127426144	0.048219224	0.804729356	0.379986367	0.70727796	0.543682593
4.5	0.126356567	0.048940775	0.609655222	0.449912216	0.668537643	0.57084516
4.51	0.127797656	0.049726121	0.736824067	0.523802878	0.700970439	0.557827065
4.52	0.129655811	0.050363382	0.791629978	0.413385951	0.767662297	0.607085117
4.53	0.129965633	0.050929318	0.779537222	0.572712024	0.690104129	0.587370679
4.54	0.129170956	0.050264053	0.7633993	0.634102787	0.658126598	0.575354758
4.55	0.128413189	0.049728898	0.853472656	0.448797953	0.695396788	0.576147067
4.56	0.128356044	0.049660912	0.859297222	0.411364999	0.6052658	0.493451785
4.57	0.127503156	0.049568631	0.735666289	0.297692272	0.63761797	0.518212665
4.58	0.128885556	0.050597213	0.839951867	0.50175684	0.687604835	0.50555266
4.59	0.130004811	0.044874722	0.956927089	0.482473382	0.707742634	0.521253559
4.6	0.130818333	0.04218577	0.775719533	0.428898711	0.701050781	0.472932308
4.61	0.134543989	0.035213426	0.866044967	0.412627849	0.729129404	0.566600363
4.62	0.138083456	0.032381337	0.880967689	0.55557369	0.730530536	0.581744216
4.63	0.140628756	0.025679863	0.722975467	0.521163228	0.6578304	0.602546607
4.64	0.1394772	0.024103268	0.837559456	0.526879703	0.651053813	0.522946647
4.65	0.144998256	0.018836229	0.9387411	0.614405485	0.679970567	0.544279761
4.66	0.155775556	0.038665696	1.051176222	0.740976881	0.652536032	0.530766049
4.67	0.156812811	0.041497847	0.996658	0.489952425	0.63100571	0.497321208
4.68	0.155866033	0.041647927	0.933722878	0.461514537	0.649514051	0.473014036
4.69	0.156251044	0.044146547	1.047249644	0.427637556	0.642008051	0.498734833
4.7	0.155441867	0.042895319	1.116068633	0.525507252	0.570620655	0.448346968
4.71	0.156132822	0.038588854	1.076844711	0.375973034	0.701496954	0.509584924
4.72	0.156080978	0.03568824	1.064316878	0.30636915	0.59871685	0.440259092
4.73	0.154529144	0.03096985	1.174120067	0.543736236	0.712844397	0.50320873
4.74	0.152620656	0.02894493	1.150717167	0.45800474	0.668874939	0.606187284
4.75	0.151544656	0.02626564	1.015104044	0.45131001	0.633575568	0.519064004
4.76	0.146848811	0.022411448	1.025686222	0.46963004	0.773770758	0.570520177
4.77	0.144695833	0.022195482	1.0093088	0.354708315	0.589116049	0.492780618
4.78	0.146264233	0.024233402	1.096257233	0.421601342	0.743077923	0.463907355
4.79	0.1476934	0.022999034	1.149294178	0.418364394	0.820674298	0.604933642
4.8	0.147491111	0.022310552	1.265385533	0.40252856	0.732800168	0.54385936
4.81	0.147466889	0.016896483	1.311133711	0.526087857	0.647026884	0.506101966
4.82	0.145463867	0.013334261	1.190029678	0.677439335	0.740312396	0.512909019
4.83	0.148401189	0.016181445	1.204389222	0.601879105	0.715590938	0.419542924
4.84	0.149875556	0.019567908	1.223111111	0.494895418	0.737677366	0.476663248
4.85	0.147674856	0.016104124	1.237469189	0.445144735	0.794105116	0.493740277
4.86	0.147319678	0.017164088	1.222691867	0.426239366	0.751046739	0.546462484
4.87	0.147234889	0.017651193	1.289120833	0.499947972	0.698134365	0.495986511
4.88	0.1458028	0.018700975	1.298017544	0.524589551	0.736328601	0.525695054
4.89	0.144977967	0.018851963	1.4260866	0.515133908	0.634504234	0.45697915
4.9	0.145195467	0.019816171	1.519410122	0.62571473	0.72617457	0.450203772
4.91	0.144654567	0.020455191	1.546784244	0.644729621	0.832096355	0.563176175
4.92	0.143603256	0.018153593	1.3587372	0.599676218	0.728652979	0.445745332
4.93	0.143013511	0.017261037	1.273776744	0.616510553	0.665385362	0.476679393
4.94	0.142586978	0.017125032	1.3141053	0.699679219	0.766204477	0.512515289
4.95	0.143850511	0.019989431	1.448769067	0.619222011	0.703171262	0.559477161
4.96	0.142998867	0.021423288	1.435729811	0.632233403	0.723481487	0.537243153
4.97	0.142196178	0.019953511	1.456976111	0.669981772	0.821811332	0.572395666
4.98	0.143390644	0.021906551	1.508146122	0.71639286	0.841015061	0.53632302
4.99	0.145111056	0.02317016	1.519795767	0.737431331	0.84827198	0.644105368
5	0.147091489	0.024721599	1.665062944	0.720017707	0.83434494	0.49932243
5.01	0.146659578	0.021990774	1.622297944	0.673089504	0.851271671	0.570313006
5.02	0.145786767	0.018659045	1.687846878	0.607584882	0.917615692	0.5675061
5.03	0.149953367	0.016194841	1.587067967	0.512231594	0.806849103	0.519132649
5.04	0.151986122	0.019254992	1.585783756	0.634182351	0.83950126	0.581007631
5.05	0.152150822	0.021738229	1.582980744	0.596859123	0.871559483	0.520397403
5.06	0.152515878	0.019934815	1.661684511	0.619181577	0.857010106	0.533039763
5.07	0.152029089	0.019085938	1.8578899	0.709278274	0.843698468	0.49220596
5.08	0.150887956	0.016010411	1.9180971	0.791700144	0.914833398	0.545857357
5.09	0.150220656	0.014991038	1.771681678	0.580708649	0.845762444	0.556423597
5.1	0.1510778	0.01680463	1.687885222	0.562439226	0.788243946	0.580912417
5.11	0.1523279	0.014905469	1.772845056	0.544158221	0.907037591	0.558529566
5.12	0.154381656	0.018732578	1.738760044	0.458321703	0.89783291	0.525296428
5.13	0.153575622	0.018090879	1.773152533	0.508611418	0.785021719	0.447029927
5.14	0.151936767	0.017689833	1.799300067	0.571454731	0.933848084	0.558425823
5.15	0.150523956	0.01742027	1.860398556	0.679741479	0.875074749	0.482633904
5.16	0.151200744	0.019152227	1.789046533	0.759587186	0.843746144	0.521948032
5.17	0.147966856	0.019402448	1.867176944	0.764929756	0.952837539	0.512284082
5.18	0.151241578	0.024187634	1.843777978	0.686894642	0.973515651	0.521368279
5.19	0.152258522	0.023598173	1.9952658	0.74759191	0.9961466	0.622453217
5.2	0.151717278	0.022339205	1.824619333	0.585944175	0.992920194	0.627672288
5.21	0.154639389	0.025569868	1.835952778	0.609028775	1.025537126	0.577062666
5.22	0.158897511	0.027545513	1.977587433	0.64306751	1.019906426	0.639471004
5.23	0.160889022	0.029690929	1.991796589	0.64595099	0.950751119	0.595572812
5.24	0.158298122	0.025045235	2.055097933	0.765307819	0.986821553	0.62134845
5.25	0.1577699	0.023035054	2.120351778	0.777320157	0.952978532	0.577016554
5.26	0.157409956	0.020322176	2.090403178	0.885125123	0.917948224	0.576042615
5.27	0.158278011	0.021041965	1.950873933	0.857082724	1.027084713	0.596959461
5.28	0.154428667	0.021678818	1.991161122	0.667994941	0.922581631	0.481480256
5.29	0.151822911	0.018460095	1.948496789	0.466448417	0.988116284	0.432892561
5.3	0.150288378	0.017283491	2.064787	0.55003497	1.078302186	0.5822842
5.31	0.151675511	0.018639166	2.140161333	0.624385039	1.141435297	0.550269366
5.32	0.151209844	0.019207892	2.139667444	0.656849842	1.164617558	0.58913628
5.33	0.153256878	0.015726563	2.008731078	0.698966798	1.143729863	0.603296086
5.34	0.156042811	0.014651637	1.962194089	0.673344726	1.138601547	0.637406023
5.35	0.1562933	0.015365771	2.086733578	0.742641106	1.11988904	0.564708055
5.36	0.157815011	0.015851471	2.163312778	0.627481239	1.119826688	0.530542133
5.37	0.1594497	0.016364248	2.021861756	0.579738998	1.038350991	0.534525114
5.38	0.159629822	0.015252909	2.062155056	0.651000471	1.097148744	0.604637652
5.39	0.159893956	0.014942955	2.053825311	0.633755845	1.085913705	0.563024417
5.4	0.161989556	0.013208903	2.133550333	0.593095645	1.16672597	0.474703291
5.41	0.1596213	0.011675512	2.224165444	0.566538719	1.17167403	0.362232355
5.42	0.155873856	0.013273597	2.243014333	0.479308857	1.022796767	0.412589791
5.43	0.154157544	0.017054107	2.164694444	0.55961113	1.002651438	0.386557925
5.44	0.152342911	0.014358943	2.085306989	0.527369602	1.123994181	0.51483352
5.45	0.152149133	0.014206656	2.140110667	0.631167363	1.223402335	0.636803276
5.46	0.152690033	0.013725894	2.0267189	0.55597644	1.104077913	0.659554812
5.47	0.151967256	0.011371312	2.077775556	0.513900616	1.224050729	0.53569354
5.48	0.151310578	0.011770663	2.194339444	0.449846675	1.198595975	0.490068752
5.49	0.154179711	0.011632099	2.179383556	0.396426155	1.284598342	0.586335406
5.5	0.153283756	0.012606322	2.117518111	0.337166339	1.192816639	0.521702287
5.51	0.152223122	0.013564413	2.109937111	0.459402037	1.18426346	0.535629833
5.52	0.1530831	0.014203493	2.150494222	0.536764781	1.078144754	0.481711555
5.53	0.151297511	0.012417257	2.229781556	0.548120963	1.212799321	0.449853262
5.54	0.152204533	0.01227613	2.284441222	0.537225609	1.190788164	0.495372838
5.55	0.1534687	0.014116071	2.375535778	0.704728591	1.277528231	0.576354848
5.56	0.1546055	0.014323838	2.409779778	0.615812382	1.383220389	0.554520005
5.57	0.155920578	0.014425721	2.382443556	0.616908799	1.445159388	0.537598614
5.58	0.154906167	0.013881306	2.450502444	0.58335585	1.375362806	0.53918006
5.59	0.152752578	0.01272365	2.436657556	0.553858872	1.385194625	0.403648513
5.6	0.153541756	0.018207754	2.405343333	0.489590545	1.385320161	0.546067824
5.61	0.155051711	0.020630378	2.369251222	0.564942199	1.321180067	0.561651443
5.62	0.156996956	0.023795168	2.302012222	0.661840225	1.358645377	0.5158549
5.63	0.157763944	0.024599861	2.257767556	0.719357175	1.503401688	0.537772402
5.64	0.155376556	0.0264787	2.266721444	0.623634715	1.469363769	0.599721835
5.65	0.155013678	0.026594618	2.254344111	0.689398765	1.50109055	0.594608
5.66	0.155089833	0.026673408	2.265168889	0.629693378	1.459122459	0.500219344
5.67	0.153277467	0.0248528	2.394478111	0.550478262	1.418524837	0.453160766
5.68	0.153788811	0.02422634	2.512084333	0.491363762	1.484285607	0.43882928
5.69	0.151006911	0.019911477	2.426787667	0.520603553	1.480877812	0.571189144
5.7	0.151792156	0.018782601	2.364885389	0.619328001	1.449974824	0.624766784
5.71	0.152332078	0.019087351	2.184533667	0.540774395	1.325769641	0.494873241
5.72	0.154191322	0.020887764	2.068636333	0.584508031	1.317980386	0.436929059
5.73	0.157044556	0.020564058	2.081495222	0.544795963	1.357320188	0.486802939
5.74	0.155810656	0.019725392	2.274934222	0.592172579	1.329546957	0.417517261
5.75	0.154933744	0.018969075	2.492883111	0.615859178	1.494114817	0.582305084
5.76	0.153480511	0.015250557	2.625503222	0.52286957	1.407912756	0.526646895
5.77	0.151438622	0.014557861	2.560222222	0.486003936	1.419842341	0.513279456
5.78	0.1530367	0.018338255	2.377724444	0.437399863	1.602676278	0.470521386
5.79	0.154200822	0.018721997	2.467159889	0.43295477	1.515300177	0.626881828
5.8	0.155242478	0.019375744	2.369037	0.379306427	1.492632887	0.65645825
5.81	0.155439989	0.022372619	2.464006667	0.357836212	1.539853508	0.538619371
